artist,track,track_url,tags
The Weeknd,Blinding Lights,https://www.last.fm/music/The+Weeknd/_/Blinding+Lights,"synthwave, synthpop, pop, 2019, electropop, 2010s, The Weeknd, -1001740215468, synth-pop, 2020s"
The Weeknd,Starboy,https://www.last.fm/music/The+Weeknd/_/Starboy,"rnb, pop, electronic, Daft Punk, 2016, electropop, 2010s, synthpop, The Weeknd, dance"
The Weeknd,The Hills,https://www.last.fm/music/The+Weeknd/_/The+Hills,"rnb, electronic, trap, r&b, love at first listen, dark, alternative rnb, 2015, The Weeknd, bass"
The Weeknd,Die for You,https://www.last.fm/music/The+Weeknd/_/Die+for+You,"rnb, pop, Ballad, synthpop, electropop, Canadian, adult contemporary, 2016, Sophisti-Pop, The Weeknd"
The Weeknd,Can't Feel My Face,https://www.last.fm/music/The+Weeknd/_/Can%27t+Feel+My+Face,"rnb, pop, love at first listen, r&b, 2015, Disco, Canadian, funk, The Weeknd, bbc radio1 playlist 2015"
Radiohead,Creep,https://www.last.fm/music/Radiohead/_/Creep,"alternative, alternative rock, rock, indie, radiohead, 90s, british, indie rock, melancholy, sad"
Radiohead,No Surprises,https://www.last.fm/music/Radiohead/_/No+Surprises,"alternative, alternative rock, radiohead, rock, indie, 90s, british, beautiful, sad, melancholy"
Radiohead,Karma Police,https://www.last.fm/music/Radiohead/_/Karma+Police,"alternative, alternative rock, rock, indie, radiohead, 90s, british, indie rock, beautiful, britpop"
Radiohead,High and Dry,https://www.last.fm/music/Radiohead/_/High+and+Dry,"alternative, alternative rock, rock, 90s, radiohead, british, indie, britpop, beautiful, acoustic"
Radiohead,Paranoid Android,https://www.last.fm/music/Radiohead/_/Paranoid+Android,"alternative rock, alternative, rock, indie, radiohead, 90s, british, experimental, Progressive rock, indie rock"
Taylor Swift,Blank Space,https://www.last.fm/music/Taylor+Swift/_/Blank+Space,"pop, love at first listen, 2014, female vocalists, best of 2014, electropop, taylor swift, 10s, 2010s, max martin"
Taylor Swift,Cruel Summer,https://www.last.fm/music/Taylor+Swift/_/Cruel+Summer,"electropop, pop, synthpop, industrial pop, pop perfection, synthwave, love at first listen, 2019, the best of 2019, soty"
Taylor Swift,Shake It Off,https://www.last.fm/music/Taylor+Swift/_/Shake+It+Off,"pop, 2014, haters gonna hate, taylor swift, love at first listen, dance, happy, shake it off, best of 2014, 1989"
Taylor Swift,cardigan,https://www.last.fm/music/Taylor+Swift/_/cardigan,"folk pop, folk, chamber pop, singer-songwriter, indie, alternative, soft rock, indie rock, pop, indie folk"
Taylor Swift,Style,https://www.last.fm/music/Taylor+Swift/_/Style,"pop, synthpop, love at first listen, taylor swift, 1989, pop rock, female vocalists, max martin, Funk-Pop, 2015"
"Tyler, The Creator",See You Again (feat. Kali Uchis),"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)","rnb, rap, Neo-Soul, pop rap, alternative rnb, kali uchis, hip hop, black metal, art pop, Hip-Hop"
"Tyler, The Creator",EARFQUAKE,"https://www.last.fm/music/Tyler,+The+Creator/_/EARFQUAKE","Neo-Soul, alternative rnb, Psychedelic Soul, experimental hip hop, synth funk, soul, rap, Neo-Psychedelia, pop rap, alternative"
"Tyler, The Creator",NEW MAGIC WAND,"https://www.last.fm/music/Tyler,+The+Creator/_/NEW+MAGIC+WAND","WSUM 91.7 FM Madison, Have I heard You Before with DJ T, experimental hip hop, hardcore hip hop, hip hop, Neo-Soul, west coast hip hop, industrial hip hop, tyler the creator, rap"
"Tyler, The Creator",ARE WE STILL FRIENDS?,"https://www.last.fm/music/Tyler,+The+Creator/_/ARE+WE+STILL+FRIENDS%3F","Neo-Soul, Psychedelic Soul, soul, alternative, Neo-Psychedelia, west coast, funk, Smooth Soul, Neo Soul, rnb"
"Tyler, The Creator",BEST INTEREST,"https://www.last.fm/music/Tyler,+The+Creator/_/BEST+INTEREST","Neo-Soul, pop rap, Tyler and Kali, pop soul, tyler the creator, jazz rap, rap, Psychedelic Soul, indie rap, mikacore"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,"rap, Hip-Hop, trap, 2017, hip hop, american, pop rap, 2010s, west coast hip hop, pop"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,"rap, hip hop, Hip-Hop, west coast hip hop, trap, Conscious Hip Hop, pop rap, jay rock, kendrick lamar, 10s"
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,"Diss, Hip-Hop, diss track, instrumental, loud, spoken, rap, hip hop, hyphy, hardcore hip hop"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,"jazz rap, Hip-Hop, Conscious Hip Hop, Political Hip Hop, west coast hip hop, rap, 2015, Neo Soul, kendrick lamar, hip hop"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,"trap, pop, rnb, rap, Hip-Hop, 2019, 2010s, Ariana Grande, hip hop, pop rap"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,"pop, best of 2016, dance-pop, love at first listen, 2016, dance, electropop, Ariana Grande, fode essa buceta, pop perfection"
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,"pop, 2014, sad, female vocalists, euphoric, heartbreak, Ariana Grande, 2015, Ballad, love at first listen"
Ariana Grande,"thank u, next","https://www.last.fm/music/Ariana+Grande/_/thank+u,+next","pop, rnb, Thank U, 2010s, 2018, pete fracassado, electropop, best of 2018, next, Ariana Grande"
Ariana Grande,Dangerous Woman,https://www.last.fm/music/Ariana+Grande/_/Dangerous+Woman,"pop, rnb, 2016, sexy, best of 2016, love at first listen, dangerous woman, Ariana Grande, hino, feminist"
Lady Gaga,Poker Face,https://www.last.fm/music/Lady+Gaga/_/Poker+Face,"pop, dance, Lady Gaga, electronic, party, female vocalists, electropop, poker face, sexy, catchy"
Lady Gaga,Bad Romance,https://www.last.fm/music/Lady+Gaga/_/Bad+Romance,"pop, dance, Lady Gaga, female vocalists, addictive, electronic, dance all night, party, Bad Romance, sexy"
Lady Gaga,Paparazzi,https://www.last.fm/music/Lady+Gaga/_/Paparazzi,"pop, dance, Lady Gaga, female vocalists, Paparazzi, electronic, electropop, gossip girl, sexy, 00s"
Lady Gaga,Just Dance,https://www.last.fm/music/Lady+Gaga/_/Just+Dance,"dance, pop, Lady Gaga, electronic, female vocalists, just dance, party, catchy, electropop, 2008"
Lady Gaga,LoveGame,https://www.last.fm/music/Lady+Gaga/_/LoveGame,"dance, pop, Lady Gaga, electropop, sexy, electronic, female vocalists, club, party, 00s"
Sabrina Carpenter,Espresso,https://www.last.fm/music/Sabrina+Carpenter/_/Espresso,"pop, nu-disco, dance-pop, boogie, 2024, espresso, dance, funktronica, my top songs, best of 2024"
Sabrina Carpenter,Please Please Please,https://www.last.fm/music/Sabrina+Carpenter/_/Please+Please+Please,"pop, synthpop, my top songs, country pop, us number one, female vocalist, Sabrina Carpenter, 2024, sassy, country"
Sabrina Carpenter,Taste,https://www.last.fm/music/Sabrina+Carpenter/_/Taste,"pop, pop rock, 2024, Sabrina Carpenter, taste, synthpop, rock, singer songwriter, female vocalist, electropop"
Sabrina Carpenter,Nonsense,https://www.last.fm/music/Sabrina+Carpenter/_/Nonsense,"pop, rnb, contemporary rnb, vocal, my top songs, bubblegum pop, teen pop, swag, alternative rnb, country"
Sabrina Carpenter,Feather,https://www.last.fm/music/Sabrina+Carpenter/_/Feather,"pop, dance-pop, funk pop, piano, synthpop, dance, Disco, pop perfection, nu-disco, Radio"
Kanye West,Stronger,https://www.last.fm/music/Kanye+West/_/Stronger,"Hip-Hop, rap, Kanye West, dance, hip hop, electronic, Daft Punk, Stronger, rnb, 00s"
Kanye West,Heartless,https://www.last.fm/music/Kanye+West/_/Heartless,"Kanye West, hip hop, Hip-Hop, rap, rnb, heartless, pop, 00s, r&b, 2008"
Kanye West,Flashing Lights,https://www.last.fm/music/Kanye+West/_/Flashing+Lights,"Hip-Hop, rap, hip hop, Kanye West, rnb, pop rap, 00s, electronic, 2007, electropop"
Kanye West,I Wonder,https://www.last.fm/music/Kanye+West/_/I+Wonder,"Hip-Hop, rap, Kanye West, hip hop, rnb, Ive been waitin for this my whole life, pop rap, You say i think im never wrong, 2007, kanye"
Kanye West,Can't Tell Me Nothing,https://www.last.fm/music/Kanye+West/_/Can%27t+Tell+Me+Nothing,"Kanye West, Hip-Hop, rap, hip hop, chicago, rnb, graduation, cant tell me nothing, 2007, 00s"
Drake,One Dance,https://www.last.fm/music/Drake/_/One+Dance,"Drake, Kyla, wizkid, pop, dancehall, 2016, ovo, 2010s, Hip-Hop, dance"
Drake,Best I Ever Had,https://www.last.fm/music/Drake/_/Best+I+Ever+Had,"Drake, Hip-Hop, rap, Best I Ever Had, hip hop, Love, rnb, 2009, r&b, Canadian"
Drake,Passionfruit,https://www.last.fm/music/Drake/_/Passionfruit,"rnb, tropical house, 2017, House, dance, dancehall, chill, Drake, 2010s, contemporary rnb"
Drake,God's Plan,https://www.last.fm/music/Drake/_/God%27s+Plan,"2018, rap, Hip-Hop, 2010s, Dios Plan, Canadian, Drake, rnb, white rapper, E minor"
Drake,Hotline Bling,https://www.last.fm/music/Drake/_/Hotline+Bling,"Hip-Hop, pop, 2015, rnb, love at first listen, i want drake to murder my vagina, pop rap, Drake, best of 2015, 2010s"
Tame Impala,The Less I Know the Better,https://www.last.fm/music/Tame+Impala/_/The+Less+I+Know+the+Better,"psychedelic, psychedelic pop, indie, Neo-Psychedelia, Disco, alternative, funk, synthpop, rock, synth funk"
Tame Impala,Borderline,https://www.last.fm/music/Tame+Impala/_/Borderline,"metal, psychedelic, psychedelic pop, rock, synthpop, pop, Neo-Psychedelia, groovy, Disco, loud"
Tame Impala,Feels Like We Only Go Backwards,https://www.last.fm/music/Tame+Impala/_/Feels+Like+We+Only+Go+Backwards,"Psychedelic Rock, psychedelic, indie, psychedelic pop, indie rock, rock, australian, 2012, Neo-Psychedelia, dream pop"
Tame Impala,"New Person, Same Old Mistakes","https://www.last.fm/music/Tame+Impala/_/New+Person,+Same+Old+Mistakes","Psychedelic Rock, psychedelic, rock, indie, psychedelic pop, Neo-Psychedelia, synthpop, chillwave, Love, indie rock"
Tame Impala,Let It Happen,https://www.last.fm/music/Tame+Impala/_/Let+It+Happen,"psychedelic, indie, 2015, Psychedelic Rock, electronic, synthpop, psychedelic pop, indietronica, Neo-Psychedelia, australian"
Charli xcx,360,https://www.last.fm/music/Charli+xcx/_/360,"bubblegum bass, 2024, electropop, pop, hyperpop, pop rap, brat, miami bass, atlanta bass, my top songs"
Charli xcx,Guess featuring billie eilish,https://www.last.fm/music/Charli+xcx/_/Guess+featuring+billie+eilish,"electro house, tech house, peter, House, Electroclash, dance, pop rap, fidget house, EDM, pop"
Charli xcx,Apple,https://www.last.fm/music/Charli+xcx/_/Apple,"synthpop, electropop, dance-pop, synthwave, pop, electronic, brat, 2024, my top songs, dance"
Charli xcx,Von dutch,https://www.last.fm/music/Charli+xcx/_/Von+dutch,"electropop, electro house, pop, 2024, Electroclash, dance-pop, dutch house, EDM, electronic, da vontade de sair chutando todo mundo"
Charli xcx,365,https://www.last.fm/music/Charli+xcx/_/365,"electropop, bubblegum bass, acid techno, electro house, hyperpop, Industrial Techno, pop, french electro, pop rap, brat"
Rihanna,Don't Stop the Music,https://www.last.fm/music/Rihanna/_/Don%27t+Stop+the+Music,"dance, pop, Rihanna, rnb, female vocalists, party, electronic, 00s, sexy, r&b"
Rihanna,Only Girl (In the World),https://www.last.fm/music/Rihanna/_/Only+Girl+(In+the+World),"dance, pop, Rihanna, female vocalists, electronic, 2010, rnb, electropop, party, catchy"
Rihanna,Umbrella,https://www.last.fm/music/Rihanna/_/Umbrella,"pop, rnb, Rihanna, female vocalists, dance, Hip-Hop, 2007, r&b, umbrella, 00s"
Rihanna,S&M,https://www.last.fm/music/Rihanna/_/S&M,"pop, dance, female vocalists, Rihanna, electronic, sexy, party, rnb, electropop, sex"
Rihanna,Disturbia,https://www.last.fm/music/Rihanna/_/Disturbia,"pop, dance, Rihanna, rnb, female vocalists, 2008, disturbia, party, sexy, 00s"
Billie Eilish,BIRDS OF A FEATHER,https://www.last.fm/music/Billie+Eilish/_/BIRDS+OF+A+FEATHER,"peter, alt-pop, 2024, pop, Radio, Olivia, Love, my top songs, Sophisti-Pop, indie pop"
Billie Eilish,bad guy,https://www.last.fm/music/Billie+Eilish/_/bad+guy,"electropop, dance-pop, pop, trap, 2019, indie pop, 2010s, alternative, indie, alternative pop"
Billie Eilish,when the party's over,https://www.last.fm/music/Billie+Eilish/_/when+the+party%27s+over,"pop, art pop, Ballad, ambient pop, 2010s, alternative, indie pop, peter, alt-pop, sad"
Billie Eilish,LUNCH,https://www.last.fm/music/Billie+Eilish/_/LUNCH,"pop, peter, 2024, pop rock, Post-punk revival, alt-pop, alternative dance, indie rock, electro, new wave"
Billie Eilish,WILDFLOWER,https://www.last.fm/music/Billie+Eilish/_/WILDFLOWER,"peter, edu e marco, pop, dream pop, indie folk, folk pop, Billie Eilish, acoustic, alternative, singer-songwriter"
Lana Del Rey,Summertime Sadness,https://www.last.fm/music/Lana+Del+Rey/_/Summertime+Sadness,"indie, pop, female vocalists, indie pop, Lana Del Rey, alternative, love at first listen, summer, american, sad"
Lana Del Rey,Video Games,https://www.last.fm/music/Lana+Del+Rey/_/Video+Games,"female vocalists, pop, indie, indie pop, 2011, alternative, Lana Del Rey, makes me want to fall in love, american, beautiful"
Lana Del Rey,Young and Beautiful,https://www.last.fm/music/Lana+Del+Rey/_/Young+and+Beautiful,"cult, indie, alternative, female vocalists, Lana Del Rey, The Great Gatsby, Soundtrack, pop, indie pop, love at first listen"
Lana Del Rey,Born to Die,https://www.last.fm/music/Lana+Del+Rey/_/Born+to+Die,"indie, pop, indie pop, love at first listen, female vocalists, alternative, cult, songs to kill yourself to, Lana Del Rey, sexy"
Lana Del Rey,Diet Mountain Dew,https://www.last.fm/music/Lana+Del+Rey/_/Diet+Mountain+Dew,"indie, indie pop, female vocalists, pop, Lana Del Rey, alternative, lana, walking the streets at night with your headphones on, Love, poprock"
Gorillaz,Feel Good Inc.,https://www.last.fm/music/Gorillaz/_/Feel+Good+Inc.,"alternative, electronic, Hip-Hop, rock, gorillaz, 00s, alternative rock, trip-hop, dance, british"
Gorillaz,Clint Eastwood,https://www.last.fm/music/Gorillaz/_/Clint+Eastwood,"alternative, electronic, Hip-Hop, gorillaz, rock, alternative rock, rap, indie, british, trip-hop"
Gorillaz,On Melancholy Hill,https://www.last.fm/music/Gorillaz/_/On+Melancholy+Hill,"electronic, alternative, pop, rock, beautiful, gorillaz, indie, 2010, synthpop, british"
Gorillaz,Rhinestone Eyes,https://www.last.fm/music/Gorillaz/_/Rhinestone+Eyes,"electronic, alternative, Hip-Hop, rock, gorillaz, british, pop, 10s, 2010, electronica"
Arctic Monkeys,505,https://www.last.fm/music/Arctic+Monkeys/_/505,"indie rock, indie, british, rock, alternative, alternative rock, arctic monkeys, beautiful, melancholy, 00s"
Arctic Monkeys,Do I Wanna Know?,https://www.last.fm/music/Arctic+Monkeys/_/Do+I+Wanna+Know%3F,"indie rock, indie, alternative, rock, arctic monkeys, alternative rock, british, 2013, sexy, 2013 single"
Arctic Monkeys,Why'd You Only Call Me When You're High?,https://www.last.fm/music/Arctic+Monkeys/_/Why%27d+You+Only+Call+Me+When+You%27re+High%3F,"indie rock, indie, love at first listen, rock, sexy, british, alternative, 2013, alternative rock, The Suburbs with DJ Garebear"
Arctic Monkeys,I Wanna Be Yours,https://www.last.fm/music/Arctic+Monkeys/_/I+Wanna+Be+Yours,"indie rock, alternative, indie, british, rock, sexy, 2013, Love, arctic monkeys, alternative rock"
Arctic Monkeys,Fluorescent Adolescent,https://www.last.fm/music/Arctic+Monkeys/_/Fluorescent+Adolescent,"indie rock, indie, british, rock, alternative, alternative rock, arctic monkeys, 00s, britpop, Garage Rock"
Doja Cat,Kiss Me More (feat. SZA),https://www.last.fm/music/Doja+Cat/_/Kiss+Me+More+(feat.+SZA),"pop, pop rap, 2021, rnb, planet her, 2020s, dance-pop, nu-disco, bubblegum pop, rap"
Doja Cat,Woman,https://www.last.fm/music/Doja+Cat/_/Woman,"afrobeat, pop, rap, rnb, love at first listen, my top songs, afrobeats, 2020s, 2021, sexy"
Doja Cat,Streets,https://www.last.fm/music/Doja+Cat/_/Streets,"rnb, 2010s, 2019, sexy, sensual, love at first listen, rap, MARCO, Songs to Make Love to, trap"
Doja Cat,Need to Know,https://www.last.fm/music/Doja+Cat/_/Need+to+Know,"pop rap, Hip-Hop, trap, rap, 2021, rnb, cloud rap, pop, sex, best of 2021"
Doja Cat,Say So,https://www.last.fm/music/Doja+Cat/_/Say+So,"pop, Disco, rap, Hip-Hop, dance-pop, pop rap, dance, 2020, nu-disco, disco rap"
The Neighbourhood,Sweater Weather,https://www.last.fm/music/The+Neighbourhood/_/Sweater+Weather,"indie, alternative, chill, summer, can't stop listening, indie rock, alternative rock, indie pop, 2013, rock"
The Neighbourhood,Daddy Issues,https://www.last.fm/music/The+Neighbourhood/_/Daddy+Issues,"indie, groovy, alternative, instrumental, Hip-Hop, loud, spoken, Moderate, pop, Dry"
The Neighbourhood,Softcore,https://www.last.fm/music/The+Neighbourhood/_/Softcore,"alternative, synthpop, indie pop, shoegaze, rnb, alternative rnb, indie, electronic, pop, electropop"
The Neighbourhood,You Get Me So High,https://www.last.fm/music/The+Neighbourhood/_/You+Get+Me+So+High,"alternative, indietronica, indie pop, rnb, dream pop, alt-pop, crushing, alternative rnb, shse, Vibing"
The Neighbourhood,Afraid,https://www.last.fm/music/The+Neighbourhood/_/Afraid,"indie, indie rock, alternative, rock, chill, alternative rock, 2013, Neo-Psychedelia, emile haynie, dark"
Frank Ocean,Pink + White,https://www.last.fm/music/Frank+Ocean/_/Pink+%252B+White,"rnb, Neo-Soul, For our kids, soul, beyonce, Olivia, Love, I got Olivia forever, 2016, malik and olivia"
Frank Ocean,Thinkin Bout You,https://www.last.fm/music/Frank+Ocean/_/Thinkin+Bout+You,"rnb, soul, r&b, 2012, Neo-Soul, alternative rnb, Thinking About You, Love, love at first listen, Frank Ocean"
Frank Ocean,Lost,https://www.last.fm/music/Frank+Ocean/_/Lost,"rnb, soul, r&b, Neo-Soul, Hip-Hop, alternative rnb, american, pop, rhythm and blues, r'n'b"
Frank Ocean,Ivy,https://www.last.fm/music/Frank+Ocean/_/Ivy,"dream pop, rnb, Psychedelic Soul, art pop, 2016, Frank Ocean, singer-songwriter, indie pop, bedroom pop, goat"
Frank Ocean,White Ferrari,https://www.last.fm/music/Frank+Ocean/_/White+Ferrari,"rnb, singer-songwriter, art pop, dream pop, Neo-Soul, ambient pop, Hip-Hop, depression, The Beatles, sad"
Paramore,Misery Business,https://www.last.fm/music/Paramore/_/Misery+Business,"rock, pop punk, female vocalists, Paramore, alternative, alternative rock, emo, punk, punk rock, pop rock"
Paramore,Still Into You,https://www.last.fm/music/Paramore/_/Still+Into+You,"rock, pop, 2013, pop rock, KICK, catchy, love at first listen, power pop, Paramore, new wave"
Paramore,The Only Exception,https://www.last.fm/music/Paramore/_/The+Only+Exception,"acoustic, alternative, Love, Paramore, female vocalists, rock, beautiful, Acoustic Rock, 955 WKQI, <3"
Paramore,All I Wanted,https://www.last.fm/music/Paramore/_/All+I+Wanted,"rock, alternative rock, Paramore, female vocalists, alternative, love at first listen, pop punk, <3, brand new eyes, beautiful"
Paramore,That's What You Get,https://www.last.fm/music/Paramore/_/That%27s+What+You+Get,"rock, pop punk, female vocalists, alternative, Paramore, alternative rock, pop rock, emo, punk rock, pop"
Chappell Roan,"Good Luck, Babe!","https://www.last.fm/music/Chappell+Roan/_/Good+Luck,+Babe%21","synthpop, baroque pop, new wave, pop rock, pop, indie pop, synth-pop, 2024, my top songs, gay pop"
Chappell Roan,HOT TO GO!,https://www.last.fm/music/Chappell+Roan/_/HOT+TO+GO%21,"synthpop, pop, new wave, dance-pop, new rave, electropop, fun, 2023, Post-punk revival, synth pop"
Chappell Roan,Pink Pony Club,https://www.last.fm/music/Chappell+Roan/_/Pink+Pony+Club,"pop, synthpop, indie pop, indie, pop rock, dance-pop, post-grunge, synth-pop, indie rock, modern rock"
Chappell Roan,Red Wine Supernova,https://www.last.fm/music/Chappell+Roan/_/Red+Wine+Supernova,"pop, electropop, dance-pop, synthpop, sapphic, Color in the name, indie, electronic, female vocalist, indie pop"
Chappell Roan,Casual,https://www.last.fm/music/Chappell+Roan/_/Casual,"pop, dream pop, soft rock, singer-songwriter, pop rock, Ballad, synthpop, 2020s, alt-pop, all Music"
The Marías,No One Noticed,https://www.last.fm/music/The+Mar%C3%ADas/_/No+One+Noticed,"dream pop, Neo-Psychedelia, Sophisti-Pop, bedroom pop, singer-songwriter, indie, Love, art pop, ambient pop, trip hop"
The Marías,Sienna,https://www.last.fm/music/The+Mar%C3%ADas/_/Sienna,"alt-pop, dream pop, bedroom pop, soft rock, Yay, indie, indie pop, love at first listen, Sophisti-Pop, psychedelic pop"
The Marías,Heavy,https://www.last.fm/music/The+Mar%C3%ADas/_/Heavy,"WSUM 91.7 FM Madison, dream pop, i think we re friends now with DJ Toast, synthpop, bedroom pop, alt-pop, electropop, alternative rnb, Sophisti-Pop"
The Marías,Only in My Dreams,https://www.last.fm/music/The+Mar%C3%ADas/_/Only+in+My+Dreams,"WSUM 91.7 FM Madison, cloud nine, dream pop, nice, indie pop, California, guitar, bedroom pop, she wants you bro, psychadelic pop"
The Marías,Run Your Mouth,https://www.last.fm/music/The+Mar%C3%ADas/_/Run+Your+Mouth,"dance-pop, alt-pop, Sophisti-Pop, synthpop, dream pop, indie pop, new wave, synth funk, bedroom pop, nu-disco"
PinkPantheress,Pain,https://www.last.fm/music/PinkPantheress/_/Pain,"2-step, bedroom pop, new jack swing, pop, UK Garage, indie, rnb, alt-pop, contemporary rnb, dance pop"
PinkPantheress,Boy's a liar Pt. 2,https://www.last.fm/music/PinkPantheress/_/Boy%27s+a+liar+Pt.+2,"rap, pop rap, hip hop, bitpop, dance-pop, baltimore club, jersey club, ice spice, mothers, rhythms and blues"
PinkPantheress,I Must Apologise,https://www.last.fm/music/PinkPantheress/_/I+Must+Apologise,"atmospheric drum and bass, liquid drum and bass, Drum and bass, 2021, electronic, indie pop, electropop, Drum n Bass, dnb, alt-pop"
PinkPantheress,Attracted to You,https://www.last.fm/music/PinkPantheress/_/Attracted+to+You,"rock, indie, short, pop, pop rock, synthpop, indie pop, favorite album, l, Kpop"
PinkPantheress,Break It Off - Bonus,https://www.last.fm/music/PinkPantheress/_/Break+It+Off+-+Bonus,"atmospheric drum and bass, pop, jungle, breakcore, alt-pop, UK Garage, Drum and bass, real, jazzstep, idk"
Deftones,Change (In the House of Flies),https://www.last.fm/music/Deftones/_/Change+(In+the+House+of+Flies),"metal, rock, alternative rock, alternative, alternative metal, Deftones, Nu Metal, beautiful, atmospheric, melancholy"
Deftones,My Own Summer (Shove It),https://www.last.fm/music/Deftones/_/My+Own+Summer+(Shove+It),"Nu Metal, metal, alternative, alternative metal, alternative rock, rock, Deftones, 90s, Nu-metal, hard rock"
Deftones,Be Quiet and Drive (Far Away),https://www.last.fm/music/Deftones/_/Be+Quiet+and+Drive+(Far+Away),"alternative metal, Nu Metal, metal, alternative rock, shoegaze, rock, alternative, 90s, Deftones, melancholy"
Deftones,Sextape,https://www.last.fm/music/Deftones/_/Sextape,"alternative metal, metal, alternative rock, Deftones, beautiful, rock, alternative, Nu Metal, dream pop, shoegaze"
Deftones,Cherry Waves,https://www.last.fm/music/Deftones/_/Cherry+Waves,"alternative metal, alternative rock, alternative, metal, shoegaze, rock, Nu Metal, beautiful, amazing, Dreamy"
Justin Bieber,Beauty and a Beat,https://www.last.fm/music/Justin+Bieber/_/Beauty+and+a+Beat,"pop, dance, Hip-Hop, male vocalists, nicki minaj, justin bieber, Canadian, electropop, my top songs, rap"
Justin Bieber,Sorry,https://www.last.fm/music/Justin+Bieber/_/Sorry,"pop, dancehall, 2015, tropical house, dance, party, moombahton, justin bieber, Dancehall Pop, Canadian"
Justin Bieber,Baby,https://www.last.fm/music/Justin+Bieber/_/Baby,"pop, justin bieber, rnb, Love, fun, guilty pleasure, romantic, baby, Love it, 2010"
Justin Bieber,What Do You Mean?,https://www.last.fm/music/Justin+Bieber/_/What+Do+You+Mean%3F,"pop, 2015, tropical house, Canadian, justin bieber, dance, electronic, rnb, dance-pop, party"
Justin Bieber,Love Yourself,https://www.last.fm/music/Justin+Bieber/_/Love+Yourself,"pop, justin bieber, love at first listen, acoustic, my top songs, Ed Sheeran, acoustic pop, 2010s, 2015, us number one"
The Smiths,There Is a Light That Never Goes Out - 2011 Remaster,https://www.last.fm/music/The+Smiths/_/There+Is+a+Light+That+Never+Goes+Out+-+2011+Remaster,"jangle pop, indie pop, rock, indie, post-punk, pop, alternative rock, new wave, pop rock, dark"
The Smiths,This Charming Man - 2011 Remaster,https://www.last.fm/music/The+Smiths/_/This+Charming+Man+-+2011+Remaster,"new wave, madchester, jangle pop, rock, pop, indie pop, indie, alternative rock, cock, pop rock"
The Smiths,Heaven Knows I'm Miserable Now - 2011 Remaster,https://www.last.fm/music/The+Smiths/_/Heaven+Knows+I%27m+Miserable+Now+-+2011+Remaster,"jangle pop, indie pop, indie, new wave, post-punk, alternative, rock, mixtaperoom, Faves, indie rock"
The Smiths,"Please, Please, Please, Let Me Get What I Want - 2011 Remaster","https://www.last.fm/music/The+Smiths/_/Please,+Please,+Please,+Let+Me+Get+What+I+Want+-+2011+Remaster","new wave, indie pop, madchester, rock, jangle pop, indie rock, acoustic, alternative rock, pop, emo rap"
The Smiths,Back to the Old House - 2011 Remaster,https://www.last.fm/music/The+Smiths/_/Back+to+the+Old+House+-+2011+Remaster,"Slowdive, new wave, rock, indie, jangle pop, madchester, pop, alternative rock, alternative, indie pop"
Linkin Park,In the End,https://www.last.fm/music/Linkin+Park/_/In+the+End,"rock, Nu Metal, alternative rock, Linkin Park, alternative, metal, rapcore, alternative metal, hard rock, In the End"
Linkin Park,Numb,https://www.last.fm/music/Linkin+Park/_/Numb,"rock, Nu Metal, alternative rock, Linkin Park, alternative, metal, hard rock, 00s, numb, alternative metal"
Linkin Park,Faint,https://www.last.fm/music/Linkin+Park/_/Faint,"Nu Metal, rock, Linkin Park, alternative rock, alternative, metal, rapcore, hard rock, american, rap metal"
Linkin Park,One Step Closer,https://www.last.fm/music/Linkin+Park/_/One+Step+Closer,"Nu Metal, rock, Linkin Park, alternative rock, alternative, metal, alternative metal, hard rock, rapcore, Nu-metal"
Linkin Park,What I've Done,https://www.last.fm/music/Linkin+Park/_/What+I%27ve+Done,"rock, alternative rock, Linkin Park, Nu Metal, alternative, metal, 00s, Nu-metal, 2007, Soundtrack"
Joji,SLOW DANCING IN THE DARK,https://www.last.fm/music/Joji/_/SLOW+DANCING+IN+THE+DARK,"alternative rnb, joji, Joji eu te amo, indie, Hip-Hop, rnb, electronic, future bass, lo-fi hip-hop, ambient pop"
Joji,Glimpse of Us,https://www.last.fm/music/Joji/_/Glimpse+of+Us,"Ballad, piano, alternative pop, pop, Masterpiece, adult contemporary, 2022, joji, Love, atmospheric"
Joji,YEAH RIGHT,https://www.last.fm/music/Joji/_/YEAH+RIGHT,"rnb, chill, Lo-Fi, rock, trip hop, Hip-Hop, Love, titty, x, 2"
Joji,Worldstar Money (Interlude),https://www.last.fm/music/Joji/_/Worldstar+Money+(Interlude),"sad, alternative, chill, depressing, Lo-Fi, depression, hopeless"
