artist,track,track_url,related_artist,related_track,related_track_url,tags
"Tyler, The Creator",BEST INTEREST,"https://www.last.fm/music/Tyler,+The+Creator/_/BEST+INTEREST",Kanye West,Violent Crimes,https://www.last.fm/music/Kanye+West/_/Violent+Crimes,"pop rap, hip hop, Hip-Hop, psychedelic, 2018, rnb, nicki minaj, rap, growth, Tears"
"Tyler, The Creator",BEST INTEREST,"https://www.last.fm/music/Tyler,+The+Creator/_/BEST+INTEREST",Kanye West,Father Stretch My Hands Pt. 1,https://www.last.fm/music/Kanye+West/_/Father+Stretch+My+Hands+Pt.+1,"pop rap, hip hop, trap, rap, kid cudi, gospel, 5, beat drop, nazi music, Hip-Hop"
"Tyler, The Creator",BEST INTEREST,"https://www.last.fm/music/Tyler,+The+Creator/_/BEST+INTEREST",Childish Gambino,3005,https://www.last.fm/music/Childish+Gambino/_/3005,"hip hop, pop rap, rap, pop, west coast hip hop, synthpop, electropop, rnb, Hip-Hop, chillwave"
"Tyler, The Creator",BEST INTEREST,"https://www.last.fm/music/Tyler,+The+Creator/_/BEST+INTEREST",Kendrick Lamar,Count Me Out,https://www.last.fm/music/Kendrick+Lamar/_/Count+Me+Out,"pop rap, trap, Conscious Hip Hop, rap, west coast hip hop, Neo-Soul, count me out, 2022, kendrick lamar, Hip-Hop"
"Tyler, The Creator",BEST INTEREST,"https://www.last.fm/music/Tyler,+The+Creator/_/BEST+INTEREST",Frank Ocean,Super Rich Kids,https://www.last.fm/music/Frank+Ocean/_/Super+Rich+Kids,"Neo-Soul, rnb, soul, r&b, Conscious Hip Hop, rhythum and blues tag, pop soul, Frank Ocean, 10s, r'n'b"
"Tyler, The Creator",BEST INTEREST,"https://www.last.fm/music/Tyler,+The+Creator/_/BEST+INTEREST",Mac Miller,Small Worlds,https://www.last.fm/music/Mac+Miller/_/Small+Worlds,"jazz rap, rap, hip hop, Neo-Soul, pop rap, funk, soul, american, rnb, Hip-Hop"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,,,,"rap, Hip-Hop, trap, 2017, hip hop, american, pop rap, 2010s, west coast hip hop, pop"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,Kendrick Lamar,DNA.,https://www.last.fm/music/Kendrick+Lamar/_/DNA.,"rap, Hip-Hop, trap, hardcore hip hop, Conscious Hip Hop, west coast hip hop, hip hop, 2017, kendrick lamar, Political Hip Hop"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,Kendrick Lamar,N95,https://www.last.fm/music/Kendrick+Lamar/_/N95,"trap, rap, Conscious Hip Hop, Hip-Hop, 2022, pop rap, hip hop, hardcore hip hop, kendrick lamar, 2020s"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,Roddy Ricch,The Box,https://www.last.fm/music/Roddy+Ricch/_/The+Box,"trap, rap, Hip-Hop, hip hop, 2019, pop rap, 2010s, Roddy Ricch, Star Wars, a highly synthetic sonority"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,Childish Gambino,This Is America,https://www.last.fm/music/Childish+Gambino/_/This+Is+America,"rap, trap, Hip-Hop, hip hop, 2018, Political Hip Hop, best of 2018, trap rap, american, conscious hip-hop"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,A$AP Rocky,Praise the Lord (Da Shine) (feat. Skepta),https://www.last.fm/music/A$AP+Rocky/_/Praise+the+Lord+(Da+Shine)+(feat.+Skepta),"rap, Hip-Hop, trap, hip hop, pop rap, never gets old, GarageBand, banger, Best Of Rap, lfg"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,J. Cole,MIDDLE CHILD,https://www.last.fm/music/J.+Cole/_/MIDDLE+CHILD,"hip hop, rap, 2019, trap, 2010s, Hip-Hop, j cole, lyrical, Southern Hip Hop, banned"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,Kanye West,Bound 2,https://www.last.fm/music/Kanye+West/_/Bound+2,"uh huh honey, rap, Hip-Hop, hip hop, pop rap, soul, 10s, experimental hip hop, chipmunk soul, 2013"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,Kanye West,Dark Fantasy,https://www.last.fm/music/Kanye+West/_/Dark+Fantasy,"Hip-Hop, rap, hip hop, Kanye West, 2010, male vocalists, pop, pop rap, 10s, american"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,50 Cent,In Da Club,https://www.last.fm/music/50+Cent/_/In+Da+Club,"Hip-Hop, rap, hip hop, Gangsta Rap, 50 Cent, dance, party, 00s, 50 Cent - In Da Club, 2003"
Kendrick Lamar,HUMBLE.,https://www.last.fm/music/Kendrick+Lamar/_/HUMBLE.,Lil Uzi Vert,20 Min,https://www.last.fm/music/Lil+Uzi+Vert/_/20+Min,"trap, rap, why on earth is this just a bonus track, Hip-Hop, emo rap, pop rap, hip hop, electropop, rage, experimental"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,,,,"rap, hip hop, Hip-Hop, west coast hip hop, trap, Conscious Hip Hop, pop rap, jay rock, kendrick lamar, 10s"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,Kendrick Lamar,m.A.A.d city,https://www.last.fm/music/Kendrick+Lamar/_/m.A.A.d+city,"rap, Hip-Hop, 2012, Gangsta Rap, hip hop, G-funk, hardcore hip hop, trap, west coast hip hop, Conscious Hip Hop"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,Kendrick Lamar,"Bitch, Don’t Kill My Vibe","https://www.last.fm/music/Kendrick+Lamar/_/Bitch,+Don%E2%80%99t+Kill+My+Vibe","rap, Hip-Hop, hip hop, pop rap, west coast hip hop, trap, Conscious Hip Hop, fuck you, 10s, kendrick lamar"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,J. Cole,No Role Modelz,https://www.last.fm/music/J.+Cole/_/No+Role+Modelz,"Hip-Hop, rap, j cole, hip hop, pop rap, 2014, Conscious Hip Hop, winter, jazz rap, american"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,Baby Keem,family ties (with Kendrick Lamar),https://www.last.fm/music/Baby+Keem/_/family+ties+(with+Kendrick+Lamar),"trap, rap, hardcore hip hop, Hip-Hop, 2021, Baby Keem, west coast hip hop, kendrick lamar, hip hop, fuck"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,Kanye West,Flashing Lights,https://www.last.fm/music/Kanye+West/_/Flashing+Lights,"Hip-Hop, rap, hip hop, Kanye West, rnb, pop rap, 00s, electronic, 2007, electropop"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,Kanye West,I Wonder,https://www.last.fm/music/Kanye+West/_/I+Wonder,"Hip-Hop, rap, Kanye West, hip hop, rnb, Ive been waitin for this my whole life, pop rap, You say i think im never wrong, 2007, kanye"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,"Kendrick Lamar, George Clinton, Thundercat",Wesley's Theory,"https://www.last.fm/music/Kendrick+Lamar,+George+Clinton,+Thundercat/_/Wesley%27s+Theory",
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,J. Cole,Wet Dreamz,https://www.last.fm/music/J.+Cole/_/Wet+Dreamz,"rap, hip hop, j cole, Hip-Hop, 2014, canada, Conscious Hip Hop, east coast hip hop, Third, Lovestruck"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,The Notorious B.I.G.,Big Poppa - 2005 Remaster,https://www.last.fm/music/The+Notorious+B.I.G./_/Big+Poppa+-+2005+Remaster,"hip hop, rap, Hip-Hop, G-funk, east coast hip hop, pop rap"
Kendrick Lamar,Money Trees,https://www.last.fm/music/Kendrick+Lamar/_/Money+Trees,Baby Keem,family ties,https://www.last.fm/music/Baby+Keem/_/family+ties,
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),,,,
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),Kendrick Lamar,LOVE. FEAT. ZACARI.,https://www.last.fm/music/Kendrick+Lamar/_/LOVE.+FEAT.+ZACARI.,"trap, rnb, zacari, rap, hip hop, kendrick lamar, pop rap, west coast hip hop, Hip-Hop, melodic"
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)","https://www.last.fm/music/Jay+Rock/_/King%27s+Dead+(with+Kendrick+Lamar,+Future+&+James+Blake)","rap, Hip-Hop, Soundtrack, future, jay rock, Iconic, trap, James Blake, kendrick lamar, miss me with that bullshit"
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),Kendrick Lamar,"All The Stars (with SZA) - From ""Black Panther: The Album""",https://www.last.fm/music/Kendrick+Lamar/_/All+The+Stars+(with+SZA)+-+From+%22Black+Panther:+The+Album%22,"spotify top 100 vol 1, sza, kendrick lamar"
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),"Tyler, The Creator",See You Again (feat. Kali Uchis),"https://www.last.fm/music/Tyler,+The+Creator/_/See+You+Again+(feat.+Kali+Uchis)","rnb, rap, Neo-Soul, pop rap, alternative rnb, kali uchis, hip hop, black metal, art pop, Hip-Hop"
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),A$AP Rocky,Praise the Lord (Da Shine) (feat. Skepta),https://www.last.fm/music/A$AP+Rocky/_/Praise+the+Lord+(Da+Shine)+(feat.+Skepta),"rap, Hip-Hop, trap, hip hop, pop rap, never gets old, GarageBand, banger, Best Of Rap, lfg"
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),Kanye West,Flashing Lights,https://www.last.fm/music/Kanye+West/_/Flashing+Lights,"Hip-Hop, rap, hip hop, Kanye West, rnb, pop rap, 00s, electronic, 2007, electropop"
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),"Tyler, The Creator",She,"https://www.last.fm/music/Tyler,+The+Creator/_/She","Hip-Hop, rap, alternative hip-hop, Horrorcore, hip hop, pop rap, rnb, hardcore hip hop, ofwgkta, Frank Ocean"
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),Kanye West,Ghost Town,https://www.last.fm/music/Kanye+West/_/Ghost+Town,"rap, hip hop, Hip-Hop, Neo-Soul, Kanye West, Yeezy, 2018, 070 Shake, partynextdoor, beautiful"
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),Childish Gambino,Heartbeat,https://www.last.fm/music/Childish+Gambino/_/Heartbeat,"Hip-Hop, pop, rap, love hurts, dance, electronic, rnb, songs about the opposite sex, hip house, pop rap"
Kendrick Lamar,All the Stars (with SZA),https://www.last.fm/music/Kendrick+Lamar/_/All+the+Stars+(with+SZA),Drake,Marvins Room,https://www.last.fm/music/Drake/_/Marvins+Room,"Hip-Hop, rap, hip hop, rnb, Canadian, downtempo, 2011, best of 2011, pop, Drake"
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,,,,"Diss, Hip-Hop, diss track, instrumental, loud, spoken, rap, hip hop, hyphy, hardcore hip hop"
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,Kendrick Lamar,euphoria,https://www.last.fm/music/Kendrick+Lamar/_/euphoria,"Diss, diss track, hardcore hip hop, Hip-Hop, trap, 2024, rap, hip hop, kendrick lamar, jazz rap"
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,Kendrick Lamar,meet the grahams,https://www.last.fm/music/Kendrick+Lamar/_/meet+the+grahams,"Horrorcore, Diss, jazz rap, Conscious Hip Hop, drumless, hip hop, west coast hip hop, drake does not approve, diss track, Drake"
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,Doechii,DENIAL IS A RIVER,https://www.last.fm/music/Doechii/_/DENIAL+IS+A+RIVER,"Hip-Hop, rap, spoken, loud, Southern Hip Hop, best new artist, boom bap, groovy, old school, danceable"
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,Eminem,KILLSHOT,https://www.last.fm/music/Eminem/_/KILLSHOT,
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,2Pac,Hit 'Em Up (feat. Outlawz),https://www.last.fm/music/2Pac/_/Hit+%27Em+Up+(feat.+Outlawz),
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,Ray Vaughn,Hoe Era,https://www.last.fm/music/Ray+Vaughn/_/Hoe+Era,
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,2Pac,Hit 'Em Up - Single Version,https://www.last.fm/music/2Pac/_/Hit+%27Em+Up+-+Single+Version,"Hip-Hop, rap, diss track, Gangsta Rap, hardcore hip hop, G-funk, spoken word, my scribbled, boom bap, Diss"
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,Ice Cube,No Vaseline,https://www.last.fm/music/Ice+Cube/_/No+Vaseline,
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,Dr. Dre,Keep Their Heads Ringin',https://www.last.fm/music/Dr.+Dre/_/Keep+Their+Heads+Ringin%27,
Kendrick Lamar,Not Like Us,https://www.last.fm/music/Kendrick+Lamar/_/Not+Like+Us,Nas,Ether,https://www.last.fm/music/Nas/_/Ether,
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,,,,"jazz rap, Hip-Hop, Conscious Hip Hop, Political Hip Hop, west coast hip hop, rap, 2015, Neo Soul, kendrick lamar, hip hop"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,Kendrick Lamar,DNA.,https://www.last.fm/music/Kendrick+Lamar/_/DNA.,"rap, Hip-Hop, trap, hardcore hip hop, Conscious Hip Hop, west coast hip hop, hip hop, 2017, kendrick lamar, Political Hip Hop"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,Kendrick Lamar,u,https://www.last.fm/music/Kendrick+Lamar/_/u,"jazz rap, hip hop, Hip-Hop, rap, west coast hip hop, hardcore hip hop, Neo Soul, Conscious Hip Hop, kendrick lamar, funk"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,Denzel Curry,Walkin,https://www.last.fm/music/Denzel+Curry/_/Walkin,"boom bap, Southern Hip Hop, Conscious Hip Hop, trap, Neo-Soul, rap, jazz rap, Dirty South, Hip-Hop, southern rap"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,"Tyler, The Creator",DOGTOOTH,"https://www.last.fm/music/Tyler,+The+Creator/_/DOGTOOTH","jazz rap, Neo-Soul, Dirty South, pop rap, tyler the creator, alternative, hip hop, summer, warm, sexual"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,"Tyler, The Creator",Sorry Not Sorry,"https://www.last.fm/music/Tyler,+The+Creator/_/Sorry+Not+Sorry","Neo-Soul, hip hop, jazz rap, drumless, Conscious Hip Hop, alternative, introspective, west coast hip hop, Psychedelic Soul, special"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,JAY-Z,4:44,https://www.last.fm/music/JAY-Z/_/4:44,"rap, soul, Hip-Hop, Conscious Hip Hop, chipmunk soul, east coast hip hop, hip hop, jay-z, boom bap, american"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,Joey Bada$$,Righteous Minds,https://www.last.fm/music/Joey+Bada$$/_/Righteous+Minds,"rap, hip hop, Classic Hip Hop, jazz rap, boom bap, Conscious Hip Hop, production, east coast hip hop, chill rap"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,Kanye West,Saint Pablo,https://www.last.fm/music/Kanye+West/_/Saint+Pablo,"rap, Hip-Hop, gospel, art pop, Conscious Hip Hop, Sampha, christian, Kanye West, Christian hip hop, Neo-Soul"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,Mac Miller,Small Worlds,https://www.last.fm/music/Mac+Miller/_/Small+Worlds,"jazz rap, rap, hip hop, Neo-Soul, pop rap, funk, soul, american, rnb, Hip-Hop"
Kendrick Lamar,Alright,https://www.last.fm/music/Kendrick+Lamar/_/Alright,Lupe Fiasco,Samurai,https://www.last.fm/music/Lupe+Fiasco/_/Samurai,"jazz rap, boom bap, Conscious Hip Hop, rap, smooth, hip hop, Hip-Hop, lo-fi hip hop, abstract hip hop, 2024"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,,,,"trap, pop, rnb, rap, Hip-Hop, 2019, 2010s, Ariana Grande, hip hop, pop rap"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,Ariana Grande,"thank u, next","https://www.last.fm/music/Ariana+Grande/_/thank+u,+next","pop, rnb, Thank U, 2010s, 2018, pete fracassado, electropop, best of 2018, next, Ariana Grande"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,Ariana Grande,"break up with your girlfriend, i'm bored","https://www.last.fm/music/Ariana+Grande/_/break+up+with+your+girlfriend,+i%27m+bored","pop, trap, rnb, Hip-Hop, 2019, best of 2019, pop rap, contemporary rnb, 2010s, yuh"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,Doja Cat,Need to Know,https://www.last.fm/music/Doja+Cat/_/Need+to+Know,"pop rap, Hip-Hop, trap, rap, 2021, rnb, cloud rap, pop, sex, best of 2021"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,Doja Cat,Get Into It (Yuh),https://www.last.fm/music/Doja+Cat/_/Get+Into+It+(Yuh),"trap, pop rap, rap, pop, Hip-Hop, hyphy, bubblegum pop, 2020s, 2022, minor key tonality"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,Beyoncé,Formation,https://www.last.fm/music/Beyonc%C3%A9/_/Formation,"rnb, trap, hip hop, hino, rap, 2016, pop, Lemonade, Slay, best of 2016"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,Camila Cabello,Shameless,https://www.last.fm/music/Camila+Cabello/_/Shameless,"pop, 2010s, 2019, Camila Cabello, my top songs, electropop, electronic, female vocalists, dance, rnb"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,Beyoncé,HEATED,https://www.last.fm/music/Beyonc%C3%A9/_/HEATED,"pop, rap, Cyberkills, best of 2022, funk, mpb, rnb, Carlos do Complexo, Kanye West, Marina Sena"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,Rihanna,Needed Me,https://www.last.fm/music/Rihanna/_/Needed+Me,"rnb, Hip-Hop, hip hop, electronic, r&b, urban, pop, Rihanna, 2016, wonky"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,Katy Perry,Harleys in Hawaii,https://www.last.fm/music/Katy+Perry/_/Harleys+in+Hawaii,"pop, tropical, katy perry, 2019, pop perfection, 2010s, trap, rnb, smile, 2020"
Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,Ariana Grande & Social House,Boyfriend,https://www.last.fm/music/Ariana+Grande+&+Social+House/_/Boyfriend,
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,,,,"pop, best of 2016, dance-pop, love at first listen, 2016, dance, electropop, Ariana Grande, fode essa buceta, pop perfection"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,Ariana Grande,Dangerous Woman,https://www.last.fm/music/Ariana+Grande/_/Dangerous+Woman,"pop, rnb, 2016, sexy, best of 2016, love at first listen, dangerous woman, Ariana Grande, hino, feminist"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,Ariana Grande,Greedy,https://www.last.fm/music/Ariana+Grande/_/Greedy,"berro, love at first listen, pop, grito, valentina, omg, dance, hino, max martin, amazing"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,Tate McRae,Sports car,https://www.last.fm/music/Tate+McRae/_/Sports+car,"pop, So Close to What, electropop, rnb, dance-pop, dance, synthpop, 2020s, best of 2025, fernandacoxta"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,Tate McRae,It's ok I'm ok,https://www.last.fm/music/Tate+McRae/_/It%27s+ok+I%27m+ok,"dance-pop, pop, dance, dance pop, ended katy, rnb, electropop, MY SONG MINE, 2024, hip hop"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,Sabrina Carpenter,Feather,https://www.last.fm/music/Sabrina+Carpenter/_/Feather,"pop, dance-pop, funk pop, piano, synthpop, dance, Disco, pop perfection, nu-disco, Radio"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,Sabrina Carpenter,Good Graces,https://www.last.fm/music/Sabrina+Carpenter/_/Good+Graces,"pop, rnb, dance, dance-pop, atlanta bass, dance pop, pop perfection, Jam, catchy, alexcore"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,Dua Lipa,Physical,https://www.last.fm/music/Dua+Lipa/_/Physical,"pop, synthpop, dance, dance-pop, electropop, 2020, Disco, british, synthwave, 2020s"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,Rihanna,Kiss It Better,https://www.last.fm/music/Rihanna/_/Kiss+It+Better,"rnb, pop, love at first listen, alternative, 2016, alternative rnb, r&b, Neo-Soul, Hip-Hop, female vocalists"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,Dua Lipa,Training Season,https://www.last.fm/music/Dua+Lipa/_/Training+Season,"dance-pop, pop, 2024, Disco, Europop, best of 2024, nu-disco, 2020s, pussy-pop, party"
Ariana Grande,Into You,https://www.last.fm/music/Ariana+Grande/_/Into+You,Taylor Swift,Look What You Made Me Do,https://www.last.fm/music/Taylor+Swift/_/Look+What+You+Made+Me+Do,"pop, electropop, dance, Electroclash, reputation, 2017, best of 2017, dance-pop, taylor swift, shade"
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,,,,"pop, 2014, sad, female vocalists, euphoric, heartbreak, Ariana Grande, 2015, Ballad, love at first listen"
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,Ariana Grande,Why Try,https://www.last.fm/music/Ariana+Grande/_/Why+Try,
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,Ariana Grande,Love Me Harder,https://www.last.fm/music/Ariana+Grande/_/Love+Me+Harder,"pop, Love, sexy, rnb, max martin, hot, 2014, The Weeknd, love at first listen, synthpop"
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,"Jessie J, Ariana Grande & Nicki Minaj",Bang Bang,"https://www.last.fm/music/Jessie+J,+Ariana+Grande+&+Nicki+Minaj/_/Bang+Bang",
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,Olivia Rodrigo,drivers license,https://www.last.fm/music/Olivia+Rodrigo/_/drivers+license,"pop, sad, bedroom pop, 2021, sour, Ballad, teen pop, Olivia Rodrigo, 2020s, power pop"
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,Taylor Swift,Blank Space,https://www.last.fm/music/Taylor+Swift/_/Blank+Space,"pop, love at first listen, 2014, female vocalists, best of 2014, electropop, taylor swift, 10s, 2010s, max martin"
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,Selena Gomez,The Heart Wants What It Wants,https://www.last.fm/music/Selena+Gomez/_/The+Heart+Wants+What+It+Wants,"pop, sad, love at first listen, Ballad, 2014, rnb, beautiful, Selena Gomez, r&b, female vocalists"
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,One Direction,Steal My Girl,https://www.last.fm/music/One+Direction/_/Steal+My+Girl,"pop, 2014, british, nazi fucking scum, brutal nazi scumcore with fascist influence and guest vocalist adolf hitler, my brother became nazi fucking scum after listening to this, only cocksuckers can listen to this shit, white powder, anticommunist, white powercore"
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,Taylor Swift,Shake It Off,https://www.last.fm/music/Taylor+Swift/_/Shake+It+Off,"pop, 2014, haters gonna hate, taylor swift, love at first listen, dance, happy, shake it off, best of 2014, 1989"
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,Dua Lipa,These Walls,https://www.last.fm/music/Dua+Lipa/_/These+Walls,"pop, electropop, sad, boring, female vocalists, sex, Ballad, 2020s, love at first listen, psychedelic pop"
Ariana Grande,One Last Time,https://www.last.fm/music/Ariana+Grande/_/One+Last+Time,Sam Smith,I'm Not the Only One,https://www.last.fm/music/Sam+Smith/_/I%27m+Not+the+Only+One,"soul, pop, melancholy, 2014, songs to kill yourself to, Ballad, honest, rnb, love at first listen, sad"
Ariana Grande,"thank u, next","https://www.last.fm/music/Ariana+Grande/_/thank+u,+next",,,,"pop, rnb, Thank U, 2010s, 2018, pete fracassado, electropop, best of 2018, next, Ariana Grande"
Ariana Grande,"thank u, next","https://www.last.fm/music/Ariana+Grande/_/thank+u,+next",Ariana Grande,7 rings,https://www.last.fm/music/Ariana+Grande/_/7+rings,"trap, pop, rnb, rap, Hip-Hop, 2019, 2010s, Ariana Grande, hip hop, pop rap"
Ariana Grande,"thank u, next","https://www.last.fm/music/Ariana+Grande/_/thank+u,+next",Ariana Grande,"break up with your girlfriend, i'm bored","https://www.last.fm/music/Ariana+Grande/_/break+up+with+your+girlfriend,+i%27m+bored","pop, trap, rnb, Hip-Hop, 2019, best of 2019, pop rap, contemporary rnb, 2010s, yuh"
Ariana Grande,"thank u, next","https://www.last.fm/music/Ariana+Grande/_/thank+u,+next",Sabrina Carpenter,Good Graces,https://www.last.fm/music/Sabrina+Carpenter/_/Good+Graces,"pop, rnb, dance, dance-pop, atlanta bass, dance pop, pop perfection, Jam, catchy, alexcore"
Ariana Grande,"thank u, next","https://www.last.fm/music/Ariana+Grande/_/thank+u,+next",Sabrina Carpenter,Manchild,https://www.last.fm/music/Sabrina+Carpenter/_/Manchild,"pop, rnb, country pop, female vocalist, 2025, misandry, Love, 2020s, chucrute, country"
